source_file,source_line,date,category,trial,shape,verdict,delta,note
results/AGENT-COORDINATION-ARCHIVE-20260708.md,5534,2026-07-08,architecture,wgmma body inlining round-1 (MK_WGMMA_INLINE),small;s2048,NO-GO,SASS gate FAIL 196/196 serialized despite complete inlining; ncu local-LD 15.2M vs 0,NOT-READY; two stacked serializers: divergent guards + per-entry legalization
results/AGENT-COORDINATION-ARCHIVE-20260708.md,5559,2026-07-07,architecture,graphed merged-launch composition probe,s128;s2048,MEASUREMENT,s128 n4 graphed 342.1us/seq = 1.44x faster than graph+; s2048 pdf ~equal (+7us),gotcha: n>2 host grad adds must be inside capture
results/AGENT-COORDINATION-ARCHIVE-20260708.md,5620,2026-07-08,qwen,qwen ST-S3 05e9e97 carry-forward (1554f9d),qwen4b-l1;qwen4b-l2,VALIDATED-PARKED,route l1 47/26 ntst1; l2 78/44 ntst1; LOCAL:0,candidate commit 1554f9d; correctness evidence stays at f8bb96c
results/AGENT-COORDINATION-ARCHIVE-20260708.md,5631,2026-07-08,architecture,native n-table completion,s128;s256;nano;deep;s1024,MEASUREMENT,best-n: s128=4 (385.5us/seq); s256=3 (1.890x family max); nano=3; deep=3-4 plateau; s1024=2 (1.280x),suggested default-n {s128:4;s256:3;nano:3;deep:3;else:2}
results/AGENT-COORDINATION-ARCHIVE-20260708.md,5669,2026-07-08,architecture,native n-table mid-S tail cells,s1024;s2048,MEASUREMENT,s1024 n3 1.285x flat vs n2; s2048-pdf n3 1.288x,mid-S plateau; 13-cell family map complete
results/AGENT-COORDINATION-ARCHIVE-20260708.md,5726,2026-07-08,attention,dual-feed-drain deferred max-2 drain ring,s8192,NO-GO,default_first +230.94us (0/2); variant_first +247.04us (0/2); parity clean,do not rerun this ring/flush policy
results/AGENT-COORDINATION-ARCHIVE-20260708.md,5760,2026-07-08,qwen,qwen lm-head NT BN64 pipe frontier probe,qwen4b-l1,NO-GO,best S4W1-sw 3996.93us / 199.3 TF/s vs existing n256 body 2444.0us standalone,do not port BN64 pipe variants
results/AGENT-COORDINATION-ARCHIVE-20260708.md,5780,2026-07-08,measurement,certified re-anchor @05e9e97 (10 shapes),10-shape,MEASUREMENT,deep 1.26x (-66.9); nano 1.37x; s128 1.39x; small 1.54x (-295.0); s2048 1.64x; s8192 1.98x (-73.2); every mk step improved vs bb199ea,moves reconcile to named Jul-7 landings
results/AGENT-COORDINATION-ARCHIVE-20260708.md,5857,2026-07-08,gemm-fwd,short-GEMM shell probe flag-path canonical rows,standalone,MEASUREMENT,shell claim 1.312us; all-load K64/K256/K768 1.824/2.560/4.384us; full GEMM 3.648/5.312/9.952us,next: split MMA-chain/epilogue/interpreter cost
results/AGENT-COORDINATION-ARCHIVE-20260708.md,5938,2026-07-08,gemm-fwd,short-GEMM MMA-vs-epilogue split (mode 3),standalone,MEASUREMENT,MMA adds 0.416/1.248/4.000us over load shell; epilogue/store near-constant 1.376/1.344/1.344us,target epilogue fixed cost or interpreter issue
results/AGENT-COORDINATION-ARCHIVE-20260708.md,5948,2026-07-08,architecture,model.py-native microbatches= phase 1 (27d7e2a),nano;deep,PROMOTED,route-hash byte-identical at n=1; mb=2 parity clean; nano 1.37x deep 1.41x,supersedes wrapper for production; no warm-up / no tmap hazard
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6023,2026-07-08,gemm-fwd,direct-BF16 epilogue four-lane coalesced stores,standalone,NO-GO,coalesced-scalar: n64_nn +0.274/+0.325/+0.432us; n64_nt +0.265..+0.333; n128_nt +0.349..+0.369,0042 job invalidated (shfl bug); 0046 valid
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6069,2026-07-08,gemm-fwd,direct-BF16 conversion-vs-store split,standalone,MEASUREMENT,nostore-scalar: n64 ~-0.95..-1.0us; n128 ~-2.0us,global stores dominate direct epilogue; conversion small
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6087,2026-07-08,architecture,native microbatches pdf gate,s2048,MEASUREMENT,native mb=2 pdf 1.24x (2743.8 vs 3391.8); wrapper read 1.27x,pdf composes with native emission order-agnostically
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6117,2026-07-08,architecture,native n=4 gate,nano,MEASUREMENT,microbatches=4 1.49x (2310.8 vs 3451.5); parity 0.0074,native emission loop general in n
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6123,2026-07-08,measurement,post-burst certified scoreboard @05e9e97,10-shape,MEASUREMENT,s128 1.416x; s256 1.385x; nano 1.376x; s1024 1.593x; s2048 1.641x; s3072 1.704x; s4096 1.849x; s8192 1.942x; deep 1.267x; small 1.533x (-296us),all ten improved; supersedes bb199ea anchors
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6134,2026-07-08,qwen,qwen ST-S3 register epilogue (MK_GEMM_N256_NT_SUPERTILE_REG_EPI),qwen4b-l1;qwen4b-l2,PROMOTED,48-rep medians l1 -32.064/-55.392us; l2 -126.320/-115.536us; smem 151552 kept; _ntst->_ntstreg,exact qwen ST-S3 gate only
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6165,2026-07-08,measurement,cross-certification of 05e9e97 anchors,10-shape,NOTE,independent runs agree: deep 1.267 vs 1.26; small 1.533 vs 1.54; s128 1.416 vs 1.39; s8192 1.942 vs 1.98,double-certified anchor set
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6174,2026-07-08,architecture,native microbatches dedup/converge,multi,SUPERSEDED,mbi-native-e5cc832 retired to evidence; 27d7e2a canonical; replication nano n4 1.479 vs 1.49,unique evidence transfers (full n-table; capture gotcha)
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6209,2026-07-08,qwen,qwen post-reg-epilogue score/profile,qwen4b-l1;qwen4b-l2,MEASUREMENT,l1 7476.8 vs 7184.4 (1.041x; -72us mk); l2 10071.8 vs 8652.8 (1.164x); lm-head NT 1811.9/1819.4us,next target L2 profile rows not reg-epi retest
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6265,2026-07-08,qwen,qwen L2 WQKV dW hot-leaf (MK_HOT_QWEN_WQKV_DW),qwen4b-l2,PROMOTED,forced 120-rep -91.2/-90.3us; default proof -148.4/-149.6us; profile 9857.5->9769.1us; WQKV wait 1089.5->301.9 off-path,median/profile-backed; pairwise near 50/50
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6294,2026-07-08,qwen,qwen L2 combined post-WQKV score/profile,qwen4b-l2,MEASUREMENT,9973.8 vs 8645.7 (1.154x); -98.0us vs post-reg; lm-head dW 5860.2us on-path dominates,next frontier = giant lm-head dW + lm-head fwd/dX
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6316,2026-07-08,architecture,wgmma round-2 de-diverge (pdf entry),s2048,SASS-PROOF,megakernel_pdf 196/196 -> 0 serialized; max run 16; default builds bit-identical; LOCAL:0,red gate: pdf local-LD 4.83M->16.68M + STACK 96->688; df/ws entries stay serialized
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6403,2026-07-08,tma-smem,short-GEMM D64 feed-path attribution (cp.async vs mbar-ring vs D64-TMA),standalone,NO-GO,D64 TMA vs cp_async: n64_nn +0.694/+0.406/+0.348us; n64_nt +0.687/+0.368/+0.387; n128_nt +0.502/+0.276/+0.067,do not promote D64 TMA for short direct-BF16 rows
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6458,2026-07-08,gemm-fwd,short-GEMM WGMMA K-loop split,standalone,MEASUREMENT,first WGMMA prefix ~2.4us; steady ~0.56-0.58us per extra K64; full-noepi ~+1.0us fixed,target loop cadence/unrolling or per-stage wait
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6491,2026-07-08,gemm-fwd,short-GEMM pair2 WGMMA wait diagnostic,standalone,MEASUREMENT,pairwise wait: K256 -1.024/-0.992us; K768 -2.944us; slope 0.54-0.58 -> ~0.31us,diagnostic only (no epilogue; upfront loads)
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6528,2026-07-08,gemm-fwd,short-GEMM four-stage pair-prefetch,standalone,NO-GO,vs pair2: K64 +0.096/+0.064; K256 +0.032/+0.096; K768 -0.288/-0.160,win is pairwise wait batching not load overlap
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6553,2026-07-08,qwen,qwen L2 lm-head dW hot-leaf (MK_HOT_QWEN_LM_DW),qwen4b-l2,PROMOTED,forced -272.3/-223.0us 47/48 both; default proof -247.1/-229.2us; score 9773.9 vs 8628.0 (1.133x); lm-head dW 5860.2->2886.5 off-path,next: lm-head fwd/dX + RMSNORM_BWD_DX + ATTN_DQ_WG128
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6556,2026-07-08,rowop,qwen L2 rowop claim2 (MK_ROWOP_CLAIM=2),qwen4b-l2,NO-GO,+298.6us 0/48; +293.7us 0/48; parity clean,do not sweep larger rowop claim floors
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6561,2026-07-08,scheduling,qwen L2 cold-release-tail8 / cold-cap0 stale-check,qwen4b-l2,NO-GO,TAIL=8: -9.1/+28.6 order-mixed; CAP=0: -9.7/+11.9 order-mixed,keep current qwen L2 cold cap policy
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6564,2026-07-08,rowop,qwen L2 RMS dX R4 stale-check,qwen4b-l2,NO-GO,+60.9us 3/48; +82.0us 1/48,keep generic two-row RMS dX for H2560
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6567,2026-07-08,attention,qwen L2 D128 attention claim1 rollback,qwen4b-l2,NO-GO,+270.9/+291.6us 0/48 both orders,keep D128 claim1 default; residual DQ wait = body work
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6571,2026-07-08,architecture,native s128 n=4 flagship gate,s128,MEASUREMENT,1.80x (1523.8us vs 2736.1); per-seq 380.9us = 0.77x certified baseline step,confirms wrapper 1.89x window on landed native path
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6578,2026-07-08,architecture,wgmma inline battery (inline + de-diverge),s2048;s4096;s8192;qwen4b-l1,NO-GO,s2048 +76.70/+83.23 (0/80); s4096 +131.46/+135.63; s8192 +503.23/+533.98; qwen +299.46/+277.39,spill tax beats fully-pipelined chains; loss grows with S
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6610,2026-07-08,rowop,qwen H2560 RMS dX body (MK_RMS_DX_H2560),qwen4b-l2,PROMOTED,forced -8.5 (30/48) / -36.4 (42/48); default proof -10.5/-39.2; score 9768.4 (1.1300x),narrow exact-shape body/codegen win
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6613,2026-07-08,qwen,qwen L2 broad n256 TMA C-store stale-check,qwen4b-l2,NO-GO-CORRECTNESS,illegal memory access at first synchronize; tma 19->27 tma_nt 1->9,must narrow per-instruction eligibility + parity first
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6615,2026-07-08,infra-process,safe independent kernel-gap audit,none,CLOSED-BY-ANALYSIS,no disjoint unclaimed implementation lane; all candidates overlap active lanes,
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6619,2026-07-08,attention-dq,qwen L2 D128 dQ RS-feed default (MK_ATTN_D128_DQ_RS),qwen4b-l2,PROMOTED,forced -133.3 (46/48) / -145.4 (48/48); default proof -123.9/-123.2; score 9682.8 (1.1196x); DQ wait 661->520us,old L2 RS-feed no-go was stale
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6622,2026-07-08,qwen,qwen L2 n256 TN TMA rollback stale-check,qwen4b-l2,NO-GO,TMA-off +882.0/+876.7us 0/48 both,keep exact-qwen TN TMA feed default
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6669,2026-07-08,qwen,qwen L2 n256 stage3/n-major rollback stale-check,qwen4b-l2,NO-GO,stage3=0 +739.97/+726.59 (0/48); nmajor=0 +46.34/+56.32 (4-6/48),keep stage3/n-major defaults
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6675,2026-07-08,gemm-dx,qwen L2 exact n256 head-dX specialization (_hdxex),qwen4b-l2,PROMOTED,forced -10.26 (35/48) / -39.30 (42/48); default proof -23.01/-39.14; score 9660.5 (1.1148x),REG:168 STACK:112 LOCAL:0 unchanged
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6679,2026-07-08,rowop,qwen L2 H2560 RMS dX R1 body probe,qwen4b-l2,NO-GO,default_first -0.27 neutral (24/48); variant_first +14.58,transient R1 source removed
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6683,2026-07-08,lm-head,qwen L2 exact n256 lm-head fwd body copy,qwen4b-l2,NO-GO,+34.16us 0/8; +18.99us 3/8,source removed; fallback = D128 dQ body work
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6686,2026-07-08,gemm-fwd,short-GEMM pairwise full-body gate,standalone,NO-GO,K64 +0.320/+0.288; K256 +0.128/0.000; only K768 NT -0.512,keep MK_GEMM_N64_PAIR2_BODY diagnostic-only
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6718,2026-07-08,attention-dq,qwen L2 D128 dQ exp2-prebias body probe,qwen4b-l2,NO-GO,+10.18/+18.96us 8-rep both orders; route/resource/SASS unchanged,transient source removed
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6775,2026-07-08,attention-dq,qwen L2 D128 dQ rowsplit skip-final-sync,qwen4b-l2,NO-GO,+44.99us 1/8; +24.74us 2/8; stack 112->160,transient source removed
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6820,2026-07-08,rowop,qwen L2 H2560 RMS dX FMA-form probe,qwen4b-l2,NO-GO,smoke -3.65/-2.98 but 48-rep order-mixed +7.98/-18.42 and +7.36/-2.56,transient source removed
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6846,2026-07-08,gemm-fwd,short-GEMM NT K768 narrow pairbody model gate,s128;s256;nano;deep,NO-GO,micro target -1.824us but model A/B rejects 7/8: s128 +0.03/+6.54; s256 +6.64/+1.09; nano +2.48/+4.11; deep +19.58/-5.07,keep flag diagnostic-only
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6878,2026-07-08,itax-dag,short-GEMM interpreter floor attribution,standalone,MEASUREMENT,OP_NOP one-tile floor 0.928us; fill 1.088; shell-claim 1.344; N64 setup +0.416 over NOP; epilogue/store fixed ~1.28-1.31us,next = bounded fast-dispatch or output elimination
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6898,2026-07-08,executor,default-pdf local-LD attribution + MK_PDF_SHELL_SMEM knob,s2048,MEASUREMENT,63% = pdf shell claim-state via LOCAL at 240/24 reg point; fix 4.83M->4.10M LD / 6.49->5.41M ST; class bound ~2% of step; P1 noinline REFUTED for class (LD worse 6.32M),knob parked default-off pending timing battery
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6945,2026-07-08,measurement,short-GEMM N64 route inventory,s128;s256;nano;deep,MEASUREMENT,140 N64 rows; 0 one-tile; 12 rows <=4 tiles all s128; K768 rows all flags 8338,one-tile floor micro is synthetic upper bound
results/AGENT-COORDINATION-ARCHIVE-20260708.md,6973,2026-07-08,measurement,short-GEMM semantic output-use audit,s128;s256;nano;deep,CLOSED-BY-ANALYSIS,72 target rows; zero output roles without live readers (8338 C/SSQ 48/48 live; 1152 C/DROW 24/24 live),output-store elision closed for these rows
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7009,2026-07-08,scheduling,global MK_CLAIM row-group spectrum,s128,NO-GO,MK_CLAIM=1 +1840.54/+1864.96us; =2 +1328.67/+1321.65; =4 +789.12/+803.78; 0/N wins,broad coarser claim sizing destroys s128
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7032,2026-07-08,scheduling,targeted N64 small-claim override (MK_GEMM_N64_SMALL_CLAIM),s128,NO-GO,claim2 +94.58/+94.54 (0/30); claim4 +279.25/+281.33 (0/30),tile-level parallelism dominates claim overhead; reverted
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7068,2026-07-08,lm-head,qwen lm-head NT supertile x2-commit probe,qwen4b-l2,NO-GO,+36.40us 2/8; +12.69us 3/8; whole-image SASS identical (mma 1960; DEPBAR unchanged),commit packing changed nothing structurally; reverted
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7105,2026-07-08,gemm-fwd,short-GEMM N64 cooperative/adjacent-fusion feasibility (n128 proxy),s128,NO-GO,broad MK_WGMMA_N128 +51.38/+47.62 (0/30); SSQ-only monkeypatch +27.23/+39.89 (0/30),no generic adjacent-N64 fusion for short rows
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7167,2026-07-08,lm-head,qwen lm-head NT skip-terminal-wait probe,qwen4b-l2,NO-GO,order-mixed +9.23 (3/8) / -18.08 (6/8); SASS counts identical,transient source removed
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7205,2026-07-08,qwen,qwen post-NT scheduler frontier audit,qwen4b-l2,CLOSED-BY-ANALYSIS,score 9660.5 (1.1148x); wait only 5.1%; top rows lm-head NT 1830.8 / head-dX 1638.7 / RMS dX 1587.0 / D128 dQ 527.1,no scheduler-only knob remains; needs body/SASS changes
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7251,2026-07-08,gemm-dx,s1024 head-dX SKR stale-check,s1024,FLIP-PROMOTED,SKR=4 -6.48us 72/80 and -4.02us 61/80; SKR=2 rejected (+0.54/+4.02),prior order-flipped no-go now positive; candidate _HEAD_DX_SKR=4
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7279,2026-07-08,measurement,certified reanchor residual extraction,s8192;s4096;s3072;s1024,MEASUREMENT,s8192 1.978x: attn fwd 1023.7us on-path; DQ wait 1751.1us; lm-head/CE 250-285us; s4096/s3072 same pattern smaller,long-S targets = attention band/exposure + wait placement
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7309,2026-07-08,gemm-dx,s1024 head-dX SKR=4 exact gate (a06db05),s1024,PROMOTED,default vs rollback +3.84us (29/80) / +9.31us (10/80) rollback slower; n_instr 153,model.py-only one-liner in worktree
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7335,2026-07-08,executor,pdf shell-smem landing (MK_PDF_SHELL_SMEM exact qwen4b-l1),qwen4b-l1,PROMOTED,escalation -27.94 (49/60) / -32.29 (50/60); landing battery promoted-vs-old +14.77 (7/24) / +23.79 (4/24) old slower,gate exact l1 only; l2 order-mixed off; s8192 loss; mids wash; landed 865cbdb
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7363,2026-07-08,executor,short-GEMM N64 fast-dispatch probe @05e9e97,s128;s256;nano;deep,VALIDATED-PARKED,s128 -13.55 (40/40) / -8.62 (38/40); s256 -5.98/-14.93; nano -9.89/-11.33; deep -55.04/-81.31 (16/16); LOCAL:0,candidate; needs current-head rebase gate
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7563,2026-07-08,executor,fast-dispatch current-head promotion gate @61616fb,s128;s256;nano;deep,VALIDATED-PARKED,rebased promoted-vs-rollback: s128 +5.57/+14.34; s256 +16.56/+10.06; nano +8.83/+5.60; deep +59.89/+31.47 (rollback slower),landing-ready but blocked on dirty shared mk.py/model.py
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7581,2026-07-08,executor,fast-dispatch final close (not merged),s128;s256;nano;deep,DUPLICATE,same rebased matrix as 043540Z close,extra hygiene revalidation only
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7608,2026-07-08,gemm-dx,shared land s1024 head-dX SKR (6d4e86d),s1024,PROMOTED,cherry-pick a06db05 -> 6d4e86d; proof rollback +3.84/+9.31 slower,one file model.py
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7634,2026-07-08,measurement,s1024 post-SKR score/profile refresh,s1024,MEASUREMENT,mk 1234.94 vs graph+ 780.45 (1.582x; was 1.607x); profile 1204.6us wait 212.0 (17.6%),causal proof = promoted-vs-rollback A/B
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7658,2026-07-08,measurement,s1024 fill-zero dependency audit,s1024,CLOSED-BY-ANALYSIS,45 FILL_F32 all wave-0/off-path: param grads 35/465 tiles; dQKV_f32 4/128; drow 4/4; correctness roots identified,next = MK_EMB_SPARSE_ZERO probe; DW_NO_ATOMIC_SK1 stays closed
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7677,2026-07-08,scheduling,s1024 cold_cap post-SKR recheck,s1024,NEUTRAL,cap64 stands stronger: cap0 +9.4/+8.7 (7-9/120); cap16 +18.4/+19.2 (0-1/120),SKR moved head-dX off-path -> more cap-dependent
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7703,2026-07-08,rowop,s1024 sparse-embed-zero A/B,s1024,NO-GO,order-mixed: -9.25us 73/80 vs +1.78us 26/80,no-promote; do not widen qwen gate
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7726,2026-07-08,gemm-dw,s1024 dW off-path structural map,s1024,CLOSED-BY-ANALYSIS,17 atomic split-K TN dW rows; wlm only sk1 (150.5us); layer rows sk>1 total 267.8us,SK1 replay wrong lane; next = layer-dW slab-reduce prototype
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7762,2026-07-08,measurement,LD spill gate at 6d4e86d,small,MEASUREMENT,small 0 sectors PASS,zero baseline holds
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7764,2026-07-08,gemm-dw,s1024 WGU dW slab-reduce prototype v1,s1024,NO-GO,+13.71us 0/20; +18.69us 1/20; route/fill proof exact,plain separate slab-reduce too costly
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7790,2026-07-08,attention,s1024 attention body target map,s1024,CLOSED-BY-ANALYSIS,FWD 4 on-path rows 134.6us; DKV 88.0-118.2us; DQ 33.2-105.9us; defaults Ckv=2 Cq=2,next = DQ RS-feed/fp32-P stale-check then fwd body cleanup
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7818,2026-07-08,attention-dq,s1024 DQ RS-feed/fp32-P stale-check,s1024,FLIP-PROMOTED,RS: -4.85 (30/40) / -2.16 (28/40); RS+fp32P: -7.84 (36/40) / -2.26 (30/40),promote candidate; route n_instr 153 unchanged
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7842,2026-07-08,attention-dq,s1024 DQ RS+fp32-P source promotion,s1024,PROMOTED,x80 rollback +3.17 (34/80) / +2.88 (21/80) slower,model.py defaults; env rollbacks kept
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7864,2026-07-08,attention-fwd,s1024 fwd expfold stale-check,s1024,FLIP-PROMOTED,-6.70us 33/40; -3.10us 27/40,composed with defer-rsum + DQ promotions
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7885,2026-07-08,attention-fwd,s1024 fwd expfold source promotion,s1024,PROMOTED,rollback +3.60 (11/40) / +2.56 (12/40) slower,long-S no-go boundary unchanged
